Jahr von Rechnungsdatum,Monat von Rechnungsdatum,Tag von Rechnungsdatum,Artikelnummer,Anzahl Bruttoauftragsartikel,Anzahl Nettoauftragsartikel,Zolltarifnummer
2021,März,18,2040-4284,1.00,1.00,
2021,März,18,2040-106216,2.00,2.00,
2021,März,18,2120-3458,3.00,3.00,
2021,März,18,2120-4236,4.00,4.00,
2021,März,18,2120-4492,4.00,4.00,
2021,März,18,2130-7456,1.00,1.00,
2021,März,18,2140-0993,1.00,1.00,
2021,März,18,2210-100070,1.00,1.00,
2021,März,18,2220-101649,1.00,1.00,
2021,März,18,2260-19266,1.00,1.00,
2021,März,18,2260-19973,1.00,1.00,
2021,März,18,2260-115122,1.00,1.00,
2021,März,18,2310-3343,0.00,-1.00,
2021,März,18,2310-3386,1.00,1.00,
2021,März,18,2310-3948,1.00,1.00,
2021,März,18,2313-3601,1.00,1.00,
2021,März,18,2320-11515,0.00,-1.00,
2021,März,18,2320-11548,0.00,-1.00,
2021,März,18,2320-12178,0.00,-1.00,
2021,März,18,2320-12570,2.00,2.00,
2021,März,18,2320-101693,4.00,4.00,
2021,März,18,2320-114619,0.00,-1.00,
2021,März,18,2320-114621,0.00,-1.00,
2021,März,18,2330-5745,0.00,-1.00,
2021,März,18,2330-6529,1.00,1.00,
2021,März,18,2330-104842,1.00,1.00,
2021,März,18,2340-0687,1.00,1.00,
2021,März,18,2340-0688,2.00,2.00,
2021,März,18,2340-1242,0.00,-1.00,
2021,März,18,2340-10924,1.00,1.00,
2021,März,18,2340-11025,0.00,-2.00,
2021,März,18,2340-100143,0.00,-2.00,
2021,März,18,2340-100394,1.00,1.00,
2021,März,18,2340-100627,0.00,-1.00,
2021,März,18,2350-6792,1.00,1.00,
2021,März,18,2350-7001,0.00,-1.00,
2021,März,18,2350-100135,1.00,1.00,
2021,März,18,2350-101106,1.00,1.00,
2021,März,18,2360-0517,1.00,1.00,
2021,März,18,2360-0693,1.00,1.00,
2021,März,18,2360-0951,0.00,-1.00,
2021,März,18,2360-1081,0.00,-1.00,
2021,März,18,2360-1167,1.00,1.00,
2021,März,18,2360-1255,2.00,2.00,
2021,März,18,2360-17410,1.00,1.00,
2021,März,18,2360-17411,1.00,1.00,
2021,März,18,2360-17446,1.00,1.00,
2021,März,18,2360-100376,1.00,1.00,
2021,März,18,2360-100391,1.00,1.00,
2021,März,18,2360-103952,1.00,1.00,
2021,März,18,2360-103954,1.00,1.00,
2021,März,18,2360-105083,1.00,1.00,
2021,März,18,2360-105479,1.00,1.00,
2021,März,18,2360-105624,2.00,2.00,
2021,März,18,2360-105625,1.00,1.00,
2021,März,18,2360-106164,1.00,1.00,
2021,März,18,2360-106659,1.00,1.00,
2021,März,18,2370-3858,0.00,-1.00,
2021,März,18,2370-3939,0.00,-1.00,
2021,März,18,2370-3979,0.00,-1.00,
2021,März,18,2370-4478,1.00,1.00,
2021,März,18,2370-4492,-1.00,-1.00,
2021,März,18,2370-91100153,1.00,1.00,
2021,März,18,2380-5218,1.00,1.00,
2021,März,18,2380-5277,1.00,1.00,
2021,März,18,2380-5278,1.00,1.00,
2021,März,18,2380-7605,1.00,1.00,
2021,März,18,2380-8415,1.00,1.00,
2021,März,18,2380-100201,1.00,1.00,
2021,März,18,2380-101379,2.00,2.00,
2021,März,18,2380-101433,2.00,2.00,
2021,März,18,2380-101719,1.00,1.00,
2021,März,18,2380-101876,0.00,-1.00,
2021,März,18,2380-101877,0.00,-1.00,
2021,März,18,2380-103151,2.00,2.00,
2021,März,18,2380-112295,1.00,1.00,
2021,März,18,90101038,2.00,2.00,
2021,März,18,90104006,1.00,1.00,
2021,März,18,90104014,11.00,9.00,
2021,März,18,90104016,24.00,24.00,
2021,März,18,90104017,10.00,10.00,
2021,März,18,90104023,6.00,5.00,
2021,März,18,90104028,1.00,1.00,
2021,März,18,90175605,0.00,-1.00,
2021,März,18,DEBI-0002,1.00,1.00,
2021,März,18,DEBI-0004,1.00,1.00,
2021,März,18,DTS,0.00,-1.00,
2021,März,18,MARK-0001,6.00,5.00,
2021,März,18,P-B-02-00029,1.00,1.00,
2021,März,18,P-B-02-00034,1.00,1.00,
2021,März,18,P-N-01-00982,-1.00,-1.00,
2021,März,19,20 08 87-41,1.00,1.00,
2021,März,19,20 08 88-41,1.00,1.00,
2021,März,19,1010-100828,1.00,1.00,
2021,März,19,1020-100896,1.00,1.00,
2021,März,19,1020-101019,1.00,1.00,
2021,März,19,1020-111117,1.00,1.00,
2021,März,19,1030-100831,1.00,1.00,
2021,März,19,1030-107526,1.00,1.00,
2021,März,19,1030-109010,1.00,1.00,
2021,März,19,1080-2047,1.00,1.00,
2021,März,19,1080-2763,1.00,1.00,
2021,März,19,1080-100620,2.00,2.00,
2021,März,19,1080-100939,2.00,2.00,
2021,März,19,1080-101088,1.00,1.00,
2021,März,19,1120-100369,1.00,1.00,
2021,März,19,1120-100539,1.00,1.00,
2021,März,19,1120-107794,0.00,-1.00,
2021,März,19,1125-104610,1.00,1.00,
2021,März,19,1125-116921,1.00,1.00,
2021,März,19,1126-103607,1.00,1.00,
2021,März,19,1130-12171,1.00,1.00,
2021,März,19,1130-101416,1.00,1.00,
2021,März,19,1130-104385,1.00,1.00,
2021,März,19,1130-104440,1.00,1.00,
2021,März,19,1135-6287,2.00,2.00,
2021,März,19,1135-104517,2.00,2.00,
2021,März,19,1135-108423,1.00,1.00,
2021,März,19,1135-112553,2.00,2.00,
2021,März,19,1135-114541,1.00,1.00,
2021,März,19,1220-1954,1.00,1.00,
2021,März,19,1220-14845,1.00,1.00,
2021,März,19,1220-17073,1.00,1.00,
2021,März,19,1220-18076,1.00,1.00,
2021,März,19,1220-101213,1.00,1.00,
2021,März,19,1220-102519,1.00,1.00,
2021,März,19,1240-9827,1.00,1.00,
2021,März,19,1240-11632,1.00,1.00,
2021,März,19,1240-46121,1.00,1.00,
2021,März,19,1240-102536,5.00,5.00,
2021,März,19,1240-120618,1.00,1.00,
2021,März,19,1240-128742,1.00,1.00,
2021,März,19,1240-128743,2.00,2.00,
2021,März,19,1240-128746,1.00,1.00,
2021,März,19,1410-0891,1.00,1.00,
2021,März,19,1410-5396,1.00,1.00,
2021,März,19,1410-5543,0.00,-1.00,
2021,März,19,1410-13030,1.00,1.00,
2021,März,19,1410-15492,0.00,-1.00,
2021,März,19,1410-16749,1.00,1.00,
2021,März,19,1410-16972,0.00,-1.00,
2021,März,19,1410-18292,1.00,1.00,
2021,März,19,1410-20395,1.00,1.00,
2021,März,19,1410-34243,0.00,-1.00,
2021,März,19,1410-34277,0.00,-1.00,
2021,März,19,1410-34294,0.00,-1.00,
2021,März,19,1410-105366,1.00,1.00,
2021,März,19,1410-109254,1.00,1.00,
2021,März,19,1410-109895,1.00,1.00,
2021,März,19,1410-114010,1.00,1.00,
2021,März,19,1410-115358,1.00,1.00,
2021,März,19,1410-115359,1.00,1.00,
2021,März,19,1410-129726,1.00,1.00,
2021,März,19,1410-129761,1.00,1.00,
2021,März,19,1410-129877,1.00,1.00,
2021,März,19,1410-129882,1.00,1.00,
2021,März,19,1410-138190,0.00,-1.00,
2021,März,19,1410-160875,1.00,1.00,
2021,März,19,1420-1340,2.00,2.00,
2021,März,19,1420-12639,2.00,2.00,
2021,März,19,1420-12998,2.00,2.00,
2021,März,19,1420-14545,0.00,-2.00,
2021,März,19,1420-15489,0.00,-2.00,
2021,März,19,1420-17299,2.00,2.00,
2021,März,19,1420-17675,2.00,2.00,
2021,März,19,1420-17735,2.00,2.00,
2021,März,19,1420-17810,2.00,2.00,
2021,März,19,1420-19718,1.00,1.00,
2021,März,19,1420-21646,1.00,1.00,
2021,März,19,1420-58617,2.00,2.00,
2021,März,19,1420-58620,2.00,2.00,
2021,März,19,1420-105951,2.00,2.00,
2021,März,19,1420-107048,2.00,2.00,
2021,März,19,1420-107071,2.00,2.00,
2021,März,19,1420-107191,2.00,2.00,
2021,März,19,1435-117393,1.00,1.00,
2021,März,19,1435-123149,0.00,-1.00,
2021,März,19,1435-123150,0.00,-1.00,
2021,März,19,1435-PF01,0.00,0.00,
2021,März,19,1440-21912,1.00,1.00,
2021,März,19,1440-47772,1.00,1.00,
2021,März,19,1440-47773,1.00,1.00,
2021,März,19,1440-48503,1.00,1.00,
2021,März,19,1440-58113,1.00,1.00,
2021,März,19,1440-108030,1.00,1.00,
2021,März,19,1440-108405,2.00,2.00,
2021,März,19,1440-123255,2.00,2.00,
2021,März,19,1440-141945,2.00,2.00,
2021,März,19,1440-145903,2.00,2.00,
2021,März,19,1440-169611,1.00,1.00,
2021,März,19,1440-169612,1.00,1.00,
2021,März,19,1510-0147,1.00,1.00,
2021,März,19,1510-20247,2.00,2.00,
2021,März,19,1510-21685,1.00,1.00,
2021,März,19,1520-106179,1.00,1.00,
2021,März,19,1520-106254,2.00,2.00,
2021,März,19,1530-13491,1.00,1.00,
2021,März,19,1540-30787,1.00,1.00,
2021,März,19,1540-101985,1.00,1.00,
2021,März,19,1540-118176,2.00,2.00,
2021,März,19,1540-166947,2.00,2.00,
2021,März,19,1560-8654,1.00,1.00,
2021,März,19,1570-5324,2.00,2.00,
2021,März,19,1570-5706,2.00,2.00,
2021,März,19,1570-8492,2.00,2.00,
2021,März,19,1570-9180,1.00,1.00,
2021,März,19,1570-9181,1.00,1.00,
2021,März,19,1570-15317,1.00,1.00,
2021,März,19,1570-20680,1.00,1.00,
2021,März,19,1570-21453,1.00,1.00,
2021,März,19,1570-22147,2.00,2.00,
2021,März,19,1570-22581,0.00,-1.00,
2021,März,19,1570-31900,2.00,2.00,
2021,März,19,1570-48687,1.00,1.00,
2021,März,19,1570-48688,1.00,1.00,
2021,März,19,1570-102001,2.00,2.00,
2021,März,19,1570-129886,1.00,1.00,
2021,März,19,1570-129887,1.00,1.00,
2021,März,19,1570-200838,1.00,1.00,
2021,März,19,1570-200839,1.00,1.00,
2021,März,19,1570-200840,1.00,1.00,
2021,März,19,1570-200841,1.00,1.00,
2021,März,19,1570-222049,2.00,2.00,
2021,März,19,1570-267239,2.00,2.00,
2021,März,19,1570-91100358,1.00,1.00,
2021,März,19,1570-91102893,1.00,1.00,
2021,März,19,1570-91110011,1.00,1.00,
2021,März,19,1570-91110012,1.00,1.00,
2021,März,19,1572-PF01,1.00,1.00,
2021,März,19,1580-4859,1.00,1.00,
2021,März,19,1580-125993,1.00,1.00,
2021,März,19,1580-126366,1.00,1.00,
2021,März,19,1610-7445,1.00,1.00,
2021,März,19,1610-46278,1.00,1.00,
2021,März,19,1610-146054,1.00,1.00,
2021,März,19,1620-7040,2.00,2.00,
2021,März,19,1620-13961,1.00,1.00,
2021,März,19,1620-14898,1.00,1.00,
2021,März,19,1630-102534,1.00,1.00,
2021,März,19,1630-103679,1.00,1.00,
2021,März,19,1640-36644,1.00,1.00,
2021,März,19,1720-9292,1.00,1.00,
2021,März,19,1720-109265,1.00,1.00,
2021,März,19,1720-110082,1.00,1.00,
2021,März,19,1730-0737,0.00,-1.00,
2021,März,19,1730-110319,0.00,-1.00,
2021,März,19,1732-110898,1.00,1.00,
2021,März,19,1810-18809,1.00,1.00,
2021,März,19,1810-20592,1.00,1.00,
2021,März,19,1820-9182,1.00,1.00,
2021,März,19,1820-11341,1.00,1.00,
2021,März,19,1920-103487,2.00,2.00,
2021,März,19,2010-8155,1.00,1.00,
2021,März,19,2010-9443,1.00,1.00,
2021,März,19,2010-9584,1.00,1.00,
2021,März,19,2010-9896,1.00,1.00,
2021,März,19,2010-10168,3.00,3.00,
2021,März,19,2010-103741,1.00,1.00,
2021,März,19,2010-105638,1.00,1.00,
2021,März,19,2010-108791,1.00,1.00,
2021,März,19,2010-118414,1.00,1.00,
2021,März,19,2020-1915,1.00,1.00,
2021,März,19,2020-5002,1.00,1.00,
2021,März,19,2020-5037,1.00,1.00,
2021,März,19,2020-5043,2.00,2.00,
2021,März,19,2020-5202,1.00,1.00,
2021,März,19,2020-5219,1.00,1.00,
2021,März,19,2020-5223,1.00,1.00,
2021,März,19,2020-5490,1.00,1.00,
2021,März,19,2020-5494,2.00,2.00,
2021,März,19,2020-5505,1.00,1.00,
2021,März,19,2020-5544,1.00,1.00,
2021,März,19,2020-5562,1.00,1.00,
2021,März,19,2020-5718,1.00,1.00,
2021,März,19,2020-5728,1.00,1.00,
2021,März,19,2020-5732,1.00,1.00,
2021,März,19,2020-5741,2.00,2.00,
2021,März,19,2020-6215,1.00,1.00,
2021,März,19,2020-101212,1.00,1.00,
2021,März,19,2020-101909,1.00,1.00,
2021,März,19,2030-0001,1.00,1.00,
2021,März,19,2030-1442,1.00,1.00,
2021,März,19,2030-4373,1.00,1.00,
2021,März,19,2030-4619,1.00,1.00,
2021,März,19,2030-102125,1.00,1.00,
2021,März,19,2030-105017,1.00,1.00,
2021,März,19,2040-1057,1.00,1.00,
2021,März,19,2040-3110,1.00,1.00,
2021,März,19,2040-3490,1.00,1.00,
2021,März,19,2040-3618,2.00,2.00,
2021,März,19,2040-3732,1.00,1.00,
2021,März,19,2040-3840,1.00,1.00,
2021,März,19,2040-4075,1.00,1.00,
2021,März,19,2040-4157,1.00,1.00,
2021,März,19,2040-4196,1.00,1.00,
2021,März,19,2040-109800,1.00,1.00,
2021,März,19,2040-111731,1.00,1.00,
2021,März,19,2040-111937,1.00,1.00,
2021,März,19,2120-0822,4.00,4.00,
2021,März,19,2120-2491,4.00,4.00,
2021,März,19,2120-3923,4.00,4.00,
2021,März,19,2120-4126,4.00,4.00,
2021,März,19,2120-4257,4.00,4.00,
2021,März,19,2120-100186,4.00,4.00,
2021,März,19,2120-101633,4.00,4.00,
2021,März,19,2130-1074,1.00,1.00,
2021,März,19,2130-10579,1.00,1.00,
2021,März,19,2140-0509,1.00,1.00,
2021,März,19,2140-6772,1.00,1.00,
2021,März,19,2140-7781,1.00,1.00,
2021,März,19,2140-8734,1.00,1.00,
2021,März,19,2140-109399,1.00,1.00,
2021,März,19,2240-100556,0.00,-1.00,
2021,März,19,2240-102709,0.00,-1.00,
2021,März,19,2260-121643,0.00,-1.00,
2021,März,19,2270-4309,0.00,-1.00,
2021,März,19,2270-120494,1.00,1.00,
2021,März,19,2270-132192,1.00,1.00,
2021,März,19,2310-10457,1.00,1.00,
2021,März,19,2311-7870,1.00,1.00,
2021,März,19,2311-106117,1.00,1.00,
2021,März,19,2313-7946,1.00,1.00,
2021,März,19,2313-100453,1.00,1.00,
2021,März,19,2320-8697,1.00,1.00,
2021,März,19,2320-8795,1.00,1.00,
2021,März,19,2320-10655,1.00,1.00,
2021,März,19,2320-110965,1.00,1.00,
2021,März,19,2320-117023,5.00,5.00,
2021,März,19,2320-117024,5.00,5.00,
2021,März,19,2340-0918,1.00,1.00,
2021,März,19,2340-1803,1.00,1.00,
2021,März,19,2340-10928,1.00,1.00,
2021,März,19,2350-4195,1.00,1.00,
2021,März,19,2350-6746,1.00,1.00,
2021,März,19,2350-7023,1.00,1.00,
2021,März,19,2350-100131,1.00,1.00,
2021,März,19,2350-101820,1.00,1.00,
2021,März,19,2360-0081,2.00,2.00,
2021,März,19,2360-0517,1.00,1.00,
2021,März,19,2360-1159,1.00,1.00,
2021,März,19,2360-1171,1.00,1.00,
2021,März,19,2360-1255,6.00,6.00,
2021,März,19,2360-17350,2.00,2.00,
2021,März,19,2360-17377,1.00,1.00,
2021,März,19,2360-17410,1.00,1.00,
2021,März,19,2360-17411,1.00,1.00,
2021,März,19,2360-17425,1.00,1.00,
2021,März,19,2360-17479,1.00,1.00,
2021,März,19,2360-17522,1.00,1.00,
2021,März,19,2360-102468,2.00,2.00,
2021,März,19,2360-104464,1.00,1.00,
2021,März,19,2360-105132,1.00,1.00,
2021,März,19,2370-100021,2.00,2.00,
2021,März,19,2380-1845,1.00,1.00,
2021,März,19,2380-1881,1.00,1.00,
2021,März,19,2380-6022,1.00,1.00,
2021,März,19,2380-7943,1.00,1.00,
2021,März,19,2380-8427,1.00,1.00,
2021,März,19,2380-8674,1.00,1.00,
2021,März,19,2380-101594,1.00,1.00,
2021,März,19,2380-102251,1.00,1.00,
2021,März,19,90101038,1.00,1.00,
2021,März,19,90104014,11.00,10.00,
2021,März,19,90104016,28.00,27.00,
2021,März,19,90104017,9.00,9.00,
2021,März,19,90104018,1.00,1.00,
2021,März,19,90104020,1.00,1.00,
2021,März,19,90104023,2.00,2.00,
2021,März,19,90982027,1.00,1.00,
2021,März,19,AQC,1.00,1.00,
2021,März,19,MARK-0001,10.00,9.00,
2021,März,19,P-A-01-00079,1.00,1.00,
2021,März,19,P-A-02-00134,1.00,1.00,
2021,März,19,P-A-02-00481,1.00,1.00,
2021,März,19,P-B-01-00045,-1.00,-1.00,
2021,März,19,P-B-01-00358,-1.00,-1.00,
2021,März,19,P-O-01-00482,1.00,1.00,
2021,März,19,SCHA-0010,1.00,1.00,
2021,März,20,1020-5429,1.00,1.00,
2021,März,20,1130-11786,1.00,1.00,
2021,März,20,1135-4924,2.00,2.00,
2021,März,20,1135-4956,2.00,2.00,
2021,März,20,1410-14297,1.00,1.00,
2021,März,20,1410-18360,1.00,1.00,
2021,März,20,1410-140370,1.00,1.00,
2021,März,20,1420-13562,2.00,2.00,
2021,März,20,1420-15386,2.00,2.00,
2021,März,20,1420-22225,1.00,1.00,
2021,März,20,1420-159066,2.00,2.00,
2021,März,20,1435-41331,1.00,1.00,
2021,März,20,1440-44844,2.00,2.00,
2021,März,20,1440-58140,1.00,1.00,
2021,März,20,1440-151912,2.00,2.00,
2021,März,20,1510-21865,2.00,2.00,
2021,März,20,1510-22195,2.00,2.00,
2021,März,20,1520-109544,1.00,1.00,
2021,März,20,1520-129261,1.00,1.00,
2021,März,20,1540-118084,2.00,2.00,
2021,März,20,1550-148100,1.00,1.00,
2021,März,20,1550-148101,1.00,1.00,
2021,März,20,1560-115333,2.00,2.00,
2021,März,20,1560-115889,1.00,1.00,
2021,März,20,1570-36997,1.00,1.00,
2021,März,20,1570-36998,1.00,1.00,
2021,März,20,1570-152685,2.00,2.00,
2021,März,20,1570-91109816,1.00,1.00,
2021,März,20,1570-91109817,1.00,1.00,
2021,März,20,1610-7897,3.00,3.00,
2021,März,20,1610-54859,1.00,1.00,
2021,März,20,1610-100026,1.00,1.00,
2021,März,20,1610-129167,1.00,1.00,
2021,März,20,1620-0261,1.00,1.00,
2021,März,20,1620-13413,1.00,1.00,
2021,März,20,1620-130001,1.00,1.00,
2021,März,20,1710-27955,1.00,1.00,
2021,März,20,1710-28911,1.00,1.00,
2021,März,20,1720-132992,1.00,1.00,
2021,März,20,1810-14965,1.00,1.00,
2021,März,20,1810-16725,1.00,1.00,
2021,März,20,1820-7913,1.00,1.00,
2021,März,20,1910-102242,1.00,1.00,
2021,März,20,1920-8508,1.00,1.00,
2021,März,20,2010-3632,1.00,1.00,
2021,März,20,2010-8002,1.00,1.00,
2021,März,20,2010-9297,1.00,1.00,
2021,März,20,2010-9499,1.00,1.00,
2021,März,20,2010-9928,1.00,1.00,
2021,März,20,2010-11190,1.00,1.00,
2021,März,20,2010-104943,1.00,1.00,
2021,März,20,2020-1394,1.00,1.00,
2021,März,20,2020-3824,1.00,1.00,
2021,März,20,2020-3828,1.00,1.00,
2021,März,20,2020-5225,1.00,1.00,
2021,März,20,2020-5607,1.00,1.00,
2021,März,20,2020-5662,1.00,1.00,
2021,März,20,2020-5712,2.00,2.00,
2021,März,20,2020-5799,1.00,1.00,
2021,März,20,2020-5898,1.00,1.00,
2021,März,20,2020-5986,1.00,1.00,
2021,März,20,2020-104853,1.00,1.00,
2021,März,20,2020-104856,1.00,1.00,
2021,März,20,2030-4471,1.00,1.00,
2021,März,20,2030-4538,1.00,1.00,
2021,März,20,2030-4905,1.00,1.00,
2021,März,20,2030-106182,1.00,1.00,
2021,März,20,2040-1270,1.00,1.00,
2021,März,20,2040-2118,1.00,1.00,
2021,März,20,2040-3749,1.00,1.00,
2021,März,20,2040-3950,1.00,1.00,
2021,März,20,2040-3978,1.00,1.00,
2021,März,20,2040-4189,1.00,1.00,
2021,März,20,2130-1960,1.00,1.00,
2021,März,20,2240-100556,1.00,1.00,
2021,März,20,2250-9155,1.00,1.00,
2021,März,20,2310-4140,1.00,1.00,
2021,März,20,2310-6425,1.00,1.00,
2021,März,20,2320-11552,2.00,2.00,
2021,März,20,2360-0689,1.00,1.00,
2021,März,20,2360-0963,2.00,2.00,
2021,März,20,2360-1255,9.00,9.00,
2021,März,20,2360-17425,1.00,1.00,
2021,März,20,2360-17524,1.00,1.00,
2021,März,20,2360-17525,1.00,1.00,
2021,März,20,2360-102064,1.00,1.00,
2021,März,20,2360-103704,2.00,2.00,
2021,März,20,2360-103950,1.00,1.00,
2021,März,20,2360-104038,4.00,4.00,
2021,März,20,2360-108478,3.00,3.00,
2021,März,20,2380-6738,1.00,1.00,
2021,März,20,2380-7406,1.00,1.00,
2021,März,20,2380-8564,1.00,1.00,
2021,März,20,2380-8852,1.00,1.00,
2021,März,20,90104014,9.00,9.00,
2021,März,20,90104016,3.00,3.00,
2021,März,20,90104017,3.00,3.00,
2021,März,20,90104023,2.00,2.00,
2021,März,20,90104028,3.00,3.00,
2021,März,20,MARK-0001,3.00,3.00,
2021,März,20,P-A-01-01013,1.00,1.00,
2021,März,22,71 20 38-21,1.00,1.00,
2021,März,22,95 34 09-3,1.00,1.00,
2021,März,22,95 34 09-4,1.00,1.00,
2021,März,22,1010-107328,1.00,1.00,
2021,März,22,1125-6026,1.00,1.00,
2021,März,22,1130-103163,1.00,1.00,
2021,März,22,1135-102888,2.00,2.00,
2021,März,22,1220-0770,1.00,1.00,
2021,März,22,1220-14830,1.00,1.00,
2021,März,22,1220-14912,1.00,1.00,
2021,März,22,1220-20727,1.00,1.00,
2021,März,22,1220-20776,1.00,1.00,
2021,März,22,1220-126258,1.00,1.00,
2021,März,22,1220-132452,0.00,-1.00,
2021,März,22,1240-5090,1.00,1.00,
2021,März,22,1240-104909,2.00,2.00,
2021,März,22,1410-4548,1.00,1.00,
2021,März,22,1410-5050,1.00,1.00,
2021,März,22,1410-6583,1.00,1.00,
2021,März,22,1410-14913,1.00,1.00,
2021,März,22,1410-15373,1.00,1.00,
2021,März,22,1410-15624,1.00,1.00,
2021,März,22,1410-16920,1.00,1.00,
2021,März,22,1410-17284,1.00,1.00,
2021,März,22,1410-17976,1.00,1.00,
2021,März,22,1410-20199,1.00,1.00,
2021,März,22,1410-32978,1.00,1.00,
2021,März,22,1410-33023,1.00,1.00,
2021,März,22,1410-34529,1.00,1.00,
2021,März,22,1410-35385,0.00,-1.00,
2021,März,22,1410-109959,1.00,1.00,
2021,März,22,1410-115221,1.00,1.00,
2021,März,22,1410-130732,0.00,-1.00,
2021,März,22,1410-134756,1.00,1.00,
2021,März,22,1410-134804,1.00,1.00,
2021,März,22,1410-137125,1.00,1.00,
2021,März,22,1410-137143,1.00,1.00,
2021,März,22,1410-140342,1.00,1.00,
2021,März,22,1410-143132,1.00,1.00,
2021,März,22,1420-4576,2.00,2.00,
2021,März,22,1420-4635,2.00,2.00,
2021,März,22,1420-8792,2.00,2.00,
2021,März,22,1420-16538,2.00,2.00,
2021,März,22,1420-17893,2.00,2.00,
2021,März,22,1420-18267,2.00,2.00,
2021,März,22,1420-18556,2.00,2.00,
2021,März,22,1420-48023,0.00,-1.00,
2021,März,22,1420-48860,2.00,2.00,
2021,März,22,1420-59237,2.00,2.00,
2021,März,22,1420-59343,2.00,2.00,
2021,März,22,1420-114468,2.00,2.00,
2021,März,22,1420-131382,2.00,2.00,
2021,März,22,1420-159057,2.00,2.00,
2021,März,22,1420-162518,2.00,2.00,
2021,März,22,1420-170467,2.00,2.00,
2021,März,22,1435-1774,0.00,-2.00,
2021,März,22,1435-PF01,-1.00,-1.00,
2021,März,22,1440-2203,0.00,-1.00,
2021,März,22,1440-40391,2.00,2.00,
2021,März,22,1440-45394,1.00,1.00,
2021,März,22,1440-45410,1.00,1.00,
2021,März,22,1440-45411,1.00,1.00,
2021,März,22,1440-45961,2.00,2.00,
2021,März,22,1440-59035,2.00,2.00,
2021,März,22,1440-124045,1.00,1.00,
2021,März,22,1440-127500,1.00,1.00,
2021,März,22,1440-141897,2.00,2.00,
2021,März,22,1440-150512,1.00,1.00,
2021,März,22,1440-150513,1.00,1.00,
2021,März,22,1440-151946,1.00,1.00,
2021,März,22,1440-151985,1.00,1.00,
2021,März,22,1440-151986,1.00,1.00,
2021,März,22,1440-168997,1.00,1.00,
2021,März,22,1440-169006,1.00,1.00,
2021,März,22,1510-22195,1.00,1.00,
2021,März,22,1520-11266,0.00,-2.00,
2021,März,22,1530-16049,0.00,-1.00,
2021,März,22,1540-21359,1.00,1.00,
2021,März,22,1540-141929,2.00,2.00,
2021,März,22,1570-41354,2.00,2.00,
2021,März,22,1570-43802,1.00,1.00,
2021,März,22,1570-48575,1.00,1.00,
2021,März,22,1570-51746,1.00,1.00,
2021,März,22,1570-107112,1.00,1.00,
2021,März,22,1570-110370,1.00,1.00,
2021,März,22,1570-181121,2.00,2.00,
2021,März,22,1570-232431,2.00,2.00,
2021,März,22,1570-274215,4.00,4.00,
2021,März,22,1570-91105458,2.00,2.00,
2021,März,22,1580-7601,1.00,1.00,
2021,März,22,1580-7688,0.00,-2.00,
2021,März,22,1580-9626,1.00,1.00,
2021,März,22,1580-106162,2.00,2.00,
2021,März,22,1580-125659,2.00,2.00,
2021,März,22,1610-44299,10.00,10.00,
2021,März,22,1610-47178,1.00,1.00,
2021,März,22,1610-55914,2.00,2.00,
2021,März,22,1610-58064,1.00,1.00,
2021,März,22,1610-100757,2.00,2.00,
2021,März,22,1610-131833,2.00,2.00,
2021,März,22,1610-144104,1.00,1.00,
2021,März,22,1640-1479,1.00,1.00,
2021,März,22,1640-11278,1.00,1.00,
2021,März,22,1640-20569,0.00,-1.00,
2021,März,22,1640-105237,1.00,1.00,
2021,März,22,1640-118337,1.00,1.00,
2021,März,22,1720-2599,1.00,1.00,
