EngineType;CarNr;CarMake;CarModel;K24-Kategorie;TD-Genart;TD-ArtNr;PDM-TD-ArtNr;TD-ArtBeschreibung;PDM-ArtID;K24-Nr;ImportVersionNo;Manufacturer:Link;Manufacturer:Link
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;4X4ESTANFI-EST-50-08-825;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;5239
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;FTE-BL2540A1;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;878
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;BENDIX-510993;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;549
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;BREMSI-BP3380;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;4251
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;JAPKO-50825;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;3412
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;KLAXCARFRANCE-24179z;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;3197
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;OPENPARTS-BPA1199.02;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;3172
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;AKRONMAL-1051158;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;2840
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;HIQ-SP1592;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;4629
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;GALFER-B1.G102-1509.2;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;3364
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;BORGBECK-BBP2313;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;1847
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Bremsbelagsatz, Scheibenbremse;HELLAPAGID-8DB 355 016-111;NULL;Bremsbelagsatz, Scheibenbremse;NULL;NULL;20210401;NULL;2619
Elektromotor;686;PEUGEOT;ION;Bremsanlage;Reparatursatz, Bremssattel;FEBEST-0475-D52AR;NULL;Reparatursatz, Bremssattel;NULL;NULL;20210401;NULL;3863
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;HENGSTFILTER-E3913LI;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;612
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;JAPKO-21MI10;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3412
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SIVENTO-P351;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4088
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MISFAT-HB365C;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3568
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;PURFLUX-AHC369;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;538
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;KNECHT-LAK 636;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;534
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;APC-ACT999126;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;1002566
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;JAPANPARTS-FAA-MI10;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2194
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;AMCFILTER-MC-4019C;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2138
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;CORTECO-80001779;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2118
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;CORTECO-80001778;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2118
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;UFI-54.286.00;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;608
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;TECNOCAR-EC663;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;606
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MAXGEAR-26-1940;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3219
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MECAFILTER-EKR7317;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2492
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;KAVOPARTS-MC-4019C;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2450
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SPEEDMATE-SM-CFJ013E;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3399
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;OPENPARTS-CAF2343.11;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3172
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MASTERSPORTGERMANY-18002/1-IF-PCS-MS;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3081
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;BLUEPRINT-ADC42515;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3063
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MAHLE-LAK 636;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2721
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MDR-MCF-3MI10;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4113
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;WEPARTS-17515;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4758
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;HOFFER-17515;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3042
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;VEMO-V22-31-1014;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2278
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;NPS-M135I11;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3271
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SIVENTO-G351;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4088
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;COOPERSFIAAM-PCK8338;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3265
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;ASHIKA-21-MI-MI10;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2528
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SCHAEFERBARTHOLD-310 27 105 03 22;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;1002112
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SCHAEFERBARTHOLD-310 26 108 03 22;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;1002112
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;ALCOFILTER-MS-6491C;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2273
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SOFIMA-S 4286 CA;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2122
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;FEBIBILSTEIN-44848;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;797
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;AIRMATIC-IF1224;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;1000519
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;ZAFFO-ZF611;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2406
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SIARIA-H4053;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;5691
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;HIFIFILTER-SC 8143;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;5137
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;ZAFFO-Z611;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;2406
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MULLERFILTER-FK474;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;3446
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;WILMINKGROUP-WG1747318;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;1AFIRSTAUTOMOTIVE-K30474;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4156
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;HIFIFILTER-SC 8143 CA;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;5137
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;BBRAUTOMOTIVE-001-10-18744;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4502
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;WILMINKGROUP-WG1234211;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;HENGSTFILTER-E3913LB;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;612
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;SIARIA-V4053;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;5691
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;MANNFILTER-CUK 18 002;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;504
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;WILMINKGROUP-WG1215699;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;BBRAUTOMOTIVE-001-10-18879;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4502
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;LUCASFILTERS-LFCK295;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4467
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;FRAM-CFA11463;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;604
Elektromotor;686;PEUGEOT;ION;Heizung/Lüftung;Filter, Innenraumluft;WILMINKGROUP-WG1234210;NULL;Filter, Innenraumluft;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kompressor, Klimaanlage;WEBASTO-82D0156135MA;NULL;Kompressor, Klimaanlage;NULL;NULL;20210401;NULL;696
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kompressor, Klimaanlage;SERCORE-16CA186;NULL;Kompressor, Klimaanlage;NULL;NULL;20210401;NULL;3256
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kompressor, Klimaanlage;WEBASTO-82D0156137CA;NULL;Kompressor, Klimaanlage;NULL;NULL;20210401;NULL;696
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kompressor, Klimaanlage;WEBASTO-82D0156137MA;NULL;Kompressor, Klimaanlage;NULL;NULL;20210401;NULL;696
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;APC-ACT101014;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;1002566
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;DENSO-DCN07003;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;733
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;ALANKO-10500591;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;3410
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;PRASCO-MT5244D;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;3041
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;JDEUS-718M72;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;2742
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;NISSENS-940284;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;1961
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;AVAQUALITYCOOLING-MT5244D;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;2468
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;NRF-350326;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;2088
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;AKSDASIS-142034N;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;1340
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;NPS-DCN07003;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;3271
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;AUTOGAMMA-107294;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;3877
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;VANWEZEL-32005244;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;536
Elektromotor;686;PEUGEOT;ION;Klimaanlage;Kondensator, Klimaanlage;MAHLE-AC 782 000S;NULL;Kondensator, Klimaanlage;NULL;NULL;20210401;NULL;2721
Elektromotor;686;PEUGEOT;ION;Schmierung;Ölkühler, Motoröl;OSSCA-24170;NULL;Ölkühler, Motoröl;NULL;NULL;20210401;NULL;3871
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;AVAQUALITYCOOLING-MT2243;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;2468
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;NRF-58189A;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;2088
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;WILMINKGROUP-WG1723184;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;AHE-106.193;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;3243
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;VANWEZEL-32002243;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;536
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;PRASCO-MT2243;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;3041
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;AKSDASIS-140107N;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;1340
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;ELECTROAUTO-31R51115;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;3973
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;JDEUS-018M72;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;2742
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;WILMINKGROUP-WG1723185;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;4197
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;AUTOGAMMA-107253;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;3877
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühler, Motorkühlung;NRF-58189;NULL;Kühler, Motorkühlung;NULL;NULL;20210401;NULL;2088
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühlmittelrohrleitung;QUINTONHAZELL-QTH1035CF;NULL;Kühlmittelrohrleitung;NULL;NULL;20210401;NULL;622
Elektromotor;686;PEUGEOT;ION;Kühlung;Kühlmittelrohrleitung;OSSCA-35631;NULL;Kühlmittelrohrleitung;NULL;NULL;20210401;NULL;3871
Elektromotor;686;PEUGEOT;ION;Kurbeltrieb;Pleuel;OSSCA-15051;NULL;Pleuel;NULL;NULL;20210401;NULL;3871
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radnabe;ABS-201807;NULL;Radnabe;NULL;NULL;20210401;NULL;2408
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;EBI-EBK2617;NULL;Radlagersatz;NULL;NULL;20210401;NULL;5217
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;METZGER-WM 2157;NULL;Radlagersatz;NULL;NULL;20210401;NULL;1408
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;BTE-511020;NULL;Radlagersatz;NULL;NULL;20210401;NULL;5585
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;JAPKO-415022;NULL;Radlagersatz;NULL;NULL;20210401;NULL;3412
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;KAWE-8530 10292;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2719
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;MOOG-PE-WB-12914;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2100
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;OPTIMAL-951010;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2081
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;MOVIS-ASB2676;NULL;Radlagersatz;NULL;NULL;20210401;NULL;6003
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;WXQP-162193;NULL;Radlagersatz;NULL;NULL;20210401;NULL;5191
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;GENERALRICAMBI-WB0081;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2839
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;ABS-201808;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2408
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;OPTIMAL-952020;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2081
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;4X4ESTANFI-EST-44-15022;NULL;Radlagersatz;NULL;NULL;20210401;NULL;5239
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;NSK-KH20005;NULL;Radlagersatz;NULL;NULL;20210401;NULL;3994
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;REPKIT-RKB2676;NULL;Radlagersatz;NULL;NULL;20210401;NULL;3814
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;MOOG-PE-WB-12915;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2100
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;TRISCAN-8530 10292;NULL;Radlagersatz;NULL;NULL;20210401;NULL;1242
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;QUINTONHAZELL-QWB1593;NULL;Radlagersatz;NULL;NULL;20210401;NULL;622
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;ASHUKIBYPALIDIUM-C353-24;NULL;Radlagersatz;NULL;NULL;20210401;NULL;3275
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;KAWE-8530 10173A;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2719
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;KAWE-8530 10173;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2719
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;PFI-PW35640037CSMK;NULL;Radlagersatz;NULL;NULL;20210401;NULL;1002788
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;SKF-VKBA 6740;NULL;Radlagersatz;NULL;NULL;20210401;NULL;550
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;AUTOKIT-01.98081;NULL;Radlagersatz;NULL;NULL;20210401;NULL;3800
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;ASHIKA-44-15022;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2528
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;JAPANPARTS-KK-15022;NULL;Radlagersatz;NULL;NULL;20210401;NULL;2194
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;SNR-R173.66;NULL;Radlagersatz;NULL;NULL;20210401;NULL;1740
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlagersatz;TRISCAN-8530 10173;NULL;Radlagersatz;NULL;NULL;20210401;NULL;1242
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlager;NSK-ZA-35BWK04-Y-2CA1-01;NULL;Radlager;NULL;NULL;20210401;NULL;3994
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlager;FEBEST-DAC35640037M;NULL;Radlager;NULL;NULL;20210401;NULL;3863
Elektromotor;686;PEUGEOT;ION;Radaufhängung;Radlager;MAXGEAR-33-1164;NULL;Radlager;NULL;NULL;20210401;NULL;3219
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;AIC1-54532;NULL;Radbolzen;NULL;NULL;20210401;NULL;5601
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;FEBEST-0484-001-PCS10;NULL;Radbolzen;NULL;NULL;20210401;NULL;3863
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;FEBIBILSTEIN-46691;NULL;Radbolzen;NULL;NULL;20210401;NULL;797
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;SCCFAHRZEUGTECHNIK-M1215RE42T;NULL;Radbolzen;NULL;NULL;20210401;NULL;1003589
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;AKRONMAL-119040;NULL;Radbolzen;NULL;NULL;20210401;NULL;2840
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;AKRONMAL-119014;NULL;Radbolzen;NULL;NULL;20210401;NULL;2840
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;AIC-54532;NULL;Radbolzen;NULL;NULL;20210401;NULL;1001368
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;FARESA-13813;NULL;Radbolzen;NULL;NULL;20210401;NULL;4201
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;BTA-H60012BTA;NULL;Radbolzen;NULL;NULL;20210401;NULL;3882
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;SWAG-80 93 3499;NULL;Radbolzen;NULL;NULL;20210401;NULL;1241
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;FEBEST-0484-001;NULL;Radbolzen;NULL;NULL;20210401;NULL;3863
Elektromotor;686;PEUGEOT;ION;Räder;Radbolzen;FEBIBILSTEIN-33499;NULL;Radbolzen;NULL;NULL;20210401;NULL;797
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;AIC1-52921;NULL;Radmutter;NULL;NULL;20210401;NULL;5601
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;BSG-BSG 40-230-008;NULL;Radmutter;NULL;NULL;20210401;NULL;3550
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;ACKOJA-A32-0170;NULL;Radmutter;NULL;NULL;20210401;NULL;3423
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;TRICLO-336156;NULL;Radmutter;NULL;NULL;20210401;NULL;4464
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;ACKOJA-A32-0146;NULL;Radmutter;NULL;NULL;20210401;NULL;3423
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;ACKOJAP-A32-0170;NULL;Radmutter;NULL;NULL;20210401;NULL;1004081
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;SCCFAHRZEUGTECHNIK-M1215KEOEJW;NULL;Radmutter;NULL;NULL;20210401;NULL;1003589
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;SWAG-80 91 1939;NULL;Radmutter;NULL;NULL;20210401;NULL;1241
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;FEBIBILSTEIN-11939;NULL;Radmutter;NULL;NULL;20210401;NULL;797
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;REDLINE-73TO001;NULL;Radmutter;NULL;NULL;20210401;NULL;4248
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;BSG-BSG 40-230-007;NULL;Radmutter;NULL;NULL;20210401;NULL;3550
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;AIC-52921;NULL;Radmutter;NULL;NULL;20210401;NULL;1001368
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;EIBACH-S2-1-12-50-16-21-O;NULL;Radmutter;NULL;NULL;20210401;NULL;1760
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;ACKOJAP-A32-0146;NULL;Radmutter;NULL;NULL;20210401;NULL;1004081
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;SCCFAHRZEUGTECHNIK-M1215KEOEJ;NULL;Radmutter;NULL;NULL;20210401;NULL;1003589
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;SWAG-81 92 7057;NULL;Radmutter;NULL;NULL;20210401;NULL;1241
Elektromotor;686;PEUGEOT;ION;Räder;Radmutter;FEBIBILSTEIN-46639;NULL;Radmutter;NULL;NULL;20210401;NULL;797
